index,delentropy
2083,7.745194731
2084,7.391648724
2085,8.118363083
2086,8.131425633
2087,7.8194637
2088,8.233568212
2089,8.108833275
2090,7.488194901
2091,7.650074114
2092,7.552061776
2093,8.036809487
2094,7.773734914
2095,7.777422238
2096,7.684315843
2097,8.226042609
2098,7.846428554
2099,7.59017572
2100,7.358330314
2101,6.959646723
2102,7.303413034
2103,7.57241635
2104,7.367314671
2105,7.153683755
2106,7.38303696
2107,6.456346375
2108,6.504364867
2109,6.493471981
2110,6.4541656
2111,8.185274644
2112,7.227627499
2113,7.157251907
2114,7.176160662
2115,7.289245422
2116,8.316902953
2117,8.423028833
2118,8.136542021
2119,6.788221992
2120,8.241513247
2121,8.469409856
2122,8.234031955
2123,6.750449927
2124,8.443393103
2125,8.539019183
2126,8.537712299
2128,6.258590752
2129,6.703816198
2130,6.763726501
2131,7.23578921
2132,6.446405723
2133,6.331119556
2134,6.646613944
2135,6.683251742
2136,6.331119556
2137,6.679784829
2138,6.683251742
2139,7.602761508
2140,8.142210827
2141,8.0972583
2142,7.643323995
2143,8.787791321
2144,8.347515864
2145,7.930498514
2146,7.989219609
2156,6.721281802
2157,7.263312517
2158,7.325547141
2159,7.175107849
2160,7.20470128
2161,7.109695886
2162,7.138425502
2163,6.364152895
2164,6.522838563
2165,6.58041369
2166,6.571121879
2167,6.960767207
2168,7.232599481
2169,7.32111286
2170,7.084355736
2171,6.98955006
2172,6.179679968
2173,6.747693544
2174,7.188166889
2175,6.554601982
2176,6.398544213
2177,6.529577299
2178,6.186508098
2179,6.464713145
2180,6.652062334
2181,6.530087831
2182,7.002898771
2183,7.134564678
2184,7.699908911
2185,7.888792138
2186,7.729974693
2187,8.02533857
2188,8.108629282
2189,8.138535581
2190,6.681443919
2191,6.579378674
2192,6.834067785
2193,6.918971326
2194,6.714099333
2195,6.837861871
2196,6.767192026
2197,6.443998055
2201,6.954446998
2202,7.024081733
2203,7.115866471
2204,6.966065556
2205,6.965841527
2206,7.115866471
2207,7.091222046
2208,7.080727942
2209,6.993027173
2210,7.421711901
2211,7.132623421
2212,7.207381261
2213,7.204781509
2214,6.774839763
2215,7.133224318
2216,6.403844009
2217,6.722376114
2218,8.002591983
2219,8.103189981
2220,7.665791886
2221,7.295835044
2222,7.677089755
2223,7.819747625
2224,7.649630056
2225,8.187849226
2226,7.275740472
2227,8.075916279
2228,7.332382095
2229,7.275038843
2230,6.442852998
2231,6.874283278
2232,7.134728748
2233,6.738475047
2234,7.175899946
2235,7.166508085
2239,7.263192986
2240,7.006184073
2241,7.36136701
2242,6.542093606
2243,6.444400858
2246,6.603891755
2250,6.241382447
2251,6.300162126
2252,6.293129707
2253,6.782686541
2254,7.085010285
2255,6.719351646
2256,6.962299273
2257,6.841282343
2261,6.604317425
2262,6.585031654
2263,6.622814244
2264,6.692073052
2265,7.045131922
2266,7.266069596
2267,7.452400786
2268,7.768366841
2269,7.452520288
2270,7.007650328
2271,7.502383784
2272,6.919960855
2273,7.286120737
2274,7.722599933
2275,7.043786797
2276,7.420439234
2277,7.10226702
2278,7.188598547
2279,7.276334495
2280,7.280861025
2281,7.458112817
2282,7.01052517
2283,6.965395748
2284,7.21796993
2285,7.308240088
2286,7.203497666
2287,7.326182559
2288,7.000719338
2289,7.299170988
2290,7.300873241
2291,6.88017621
2292,7.0532768
2293,6.901888719
2294,7.361922791
2295,6.293769739
2296,6.877988408
2297,6.948343962
2298,6.223782206
2299,7.116310544
2300,7.459991809
2301,7.028877828
2302,6.47999902
2303,6.371335386
2304,6.553943748
2305,6.654332316
2306,6.378885463
2308,6.571182388
2309,6.49157515
2310,6.705773168
2313,6.84003066
2314,6.909206975
2315,7.010461177
2316,7.283760513
2317,7.111339215
2318,7.264467223
2319,7.185244977
2320,6.973693555
2321,7.274173176
2322,7.547156013
2323,7.479458291
2324,7.344116431
2336,7.56732132
2337,7.077870282
2338,7.511907749
2351,7.054479394
2352,6.964397602
2353,6.962889223
2354,6.873753116
2355,6.913372053
2356,6.909025358
2357,7.260288389
2358,7.178162017
2359,7.309640795
2360,7.078401979
2361,7.251925145
2362,7.110287371
2363,7.348806886
2364,7.53022974
2365,7.650153056
2366,7.814696022
2367,7.814696022
2368,7.212743556
2369,7.176663896
2370,7.168359109
2371,6.66062552
2374,7.686416887
2377,6.758643289
2378,6.765185362
2379,6.758643289
2380,6.797792067
2381,7.421627459
2382,7.666718833
2383,7.520231303
2393,6.932619537
2394,6.626318816
2412,7.88787242
2432,7.066056976
