index,delentropy
2545,7.528579339
2546,7.878535997
255,8.436466697
2552,6.163358315
2553,6.149274217
2554,6.274695828
256,9.148260631
2569,7.587880239
257,7.569939862
2570,7.012042777
2571,7.528672364
2572,7.796446604
2575,6.0681281
258,8.378321492
2582,7.646210319
2583,7.376694795
2584,7.645298745
259,6.447590626
2593,7.939640075
2594,7.881189127
2597,5.835390876
26,6.997524715
260,6.875336777
2601,7.131900723
2602,7.351795522
2603,7.167826532
2605,6.887655937
2609,6.393673787
261,6.712928591
2610,6.709735323
2611,7.181828081
2612,7.096280573
2613,7.410698935
2614,7.241607086
2615,7.963316918
2616,7.68784329
2617,7.94919921
2622,6.039941728
2634,6.921781911
2635,5.885665279
2636,6.770416376
2637,8.075908244
2638,8.073355018
2639,8.164566363
266,6.926243318
2667,6.06003217
267,6.884414688
268,6.770042457
2689,6.268727034
269,7.020951897
2690,5.74614039
2691,5.74717631
2692,6.039672268
2693,6.044569804
2694,6.240200508
2697,6.893448702
2698,7.001569986
2699,7.442667544
270,7.002538282
2700,6.758083888
2701,7.290122918
2702,7.093332307
2703,6.92395623
2704,7.01513845
2705,7.150272549
2706,7.22708447
2708,7.477747817
2709,8.136274253
271,6.934041695
2711,6.802430042
2712,7.002838486
2713,7.631020301
272,6.933833125
2723,7.466613876
2724,7.642296647
2725,7.57640254
2726,7.385782387
2727,7.305024883
2728,8.074841281
2729,7.725009098
273,6.586998756
2730,7.503492183
2737,8.131487429
2738,7.735789927
2739,7.851490224
274,6.609589254
2740,7.72499854
275,7.471931377
2750,7.498951725
2751,7.709317382
2752,7.690019232
2753,7.734194535
2754,7.990508994
2755,7.50243987
2756,7.621545268
2757,7.811039476
2758,7.531722617
2759,7.815796863
276,7.771554672
2760,7.341416904
2761,7.487423821
2762,7.502172923
277,7.219654071
2772,6.707643462
2773,6.664813861
2774,6.654136055
2785,6.5475539
2786,6.509655111
2787,6.595558193
2788,5.959924695
2789,6.135653234
279,7.403117119
2795,8.539187861
2796,7.744138583
2797,8.634724398
2798,8.307754322
2799,8.370161677
280,6.798859774
2803,6.484344924
2808,7.936324961
2809,7.769724307
281,7.592692122
2810,7.749245243
2811,7.570166592
2812,7.88531122
2813,7.638610517
2814,7.741734672
2815,8.329201754
2816,8.29642467
2817,6.604630949
2818,6.426725956
2819,7.424651734
282,7.536776918
2820,7.036795324
2821,7.015709783
2822,7.223236682
2823,7.001420279
2824,7.711950815
2825,7.518512828
2826,7.491709864
2827,7.417191775
2828,7.327020118
283,6.941008186
2837,6.344065999
2838,6.324770546
2839,6.389981745
284,7.007551047
2844,7.108175591
2846,7.958272704
2847,8.218905536
2848,7.813756467
285,6.961585781
2851,6.339953408
2852,6.522088393
2857,6.130167687
286,7.253217775
287,6.781771014
2871,6.667075234
2872,6.869734419
2873,6.92740348
2874,6.924228974
2875,8.514947886
288,6.791142923
289,6.119531179
2896,6.198086707
2897,6.248803107
2898,6.206417179
2899,6.232235863
290,6.31307751
2900,5.822070884
291,6.538564798
2913,7.015380354
2914,7.205759623
2916,7.077617258
2917,7.168043295
2918,7.050611546
2919,7.021488242
292,6.395951473
2920,7.246735844
2921,6.849866899
2922,6.620420655
2923,6.199354302
2924,6.923236515
2925,7.135653823
2926,7.540076224
293,7.394732307
2931,8.511200156
2932,8.268064798
2933,8.336578083
2934,8.196509168
294,6.678295367
2943,6.572986194
2944,7.059760157
2945,6.862529388
2946,6.015975408
2947,7.307505404
2948,7.086645846
2949,6.886518485
2950,6.673400731
2951,6.521379013
2952,6.809126814
2953,6.627461516
2958,7.493099711
2959,7.23230543
296,6.807586682
2960,6.973489134
2963,6.364923512
2964,6.623003745
2970,7.052886454
2971,7.129909018
2972,6.851912605
2973,6.868738935
2974,6.981364417
2975,7.155727978
2976,6.973886752
2977,7.118145971
2978,6.775756502
298,6.457452616
2986,7.332889943
2987,7.170094472
2988,7.428023037
2989,7.134691777
299,7.625415553
3,5.826859822
300,7.713629385
301,7.900100677
3011,7.226865131
3012,7.417790843
3015,8.027272044
3016,5.973130627
3018,5.835528507
302,8.076308875
3021,5.773333438
3022,6.396642799
3023,6.565081503
3024,6.467420788
3025,6.447286312
3026,6.601201926
3027,6.741958526
303,8.500906001
3033,7.194670904
3034,7.630030723
3035,7.726519758
3036,5.761761476
3038,8.063105901
3039,8.092124799
304,7.158791492
3047,7.923348615
305,7.68705543
3051,7.05454505
3053,7.141777421
3054,7.115444392
3055,7.162343621
3056,7.29133413
3059,5.955665281
306,7.559350913
3067,5.999711977
3068,6.52364702
307,6.980747311
3070,7.547686042
3071,6.578306975
3072,6.460394899
3074,5.594923591
3078,5.978474311
3079,7.033516773
308,6.930716799
3080,7.475526485
3081,7.203438575
3082,7.805029509
3083,7.705132066
3084,5.602842355
3087,5.921662929
3088,5.65534367
309,7.578636029
310,6.630502729
311,6.549300124
3110,5.764002636
3113,5.639548608
3116,6.749803067
3117,6.883125617
312,7.690092365
3120,6.444439014
3121,6.47652557
3122,6.457154467
3123,6.43282879
3124,6.303573356
3125,5.80902186
3126,5.955305783
3127,5.940173476
313,7.697005934
3133,7.485294363
3134,7.560219627
3135,7.598412195
3136,7.973809201
3137,8.238231277
314,7.970252433
3140,6.069039222
315,7.831869639
3160,7.278771026
3161,7.538066078
3162,7.546156051
3163,7.158836564
3164,7.335758225
3165,7.158866439
3166,8.268635615
3167,7.365173335
3168,7.245852928
3169,7.399964756
317,7.171340771
3170,7.9136459
3171,7.525481069
3172,7.694130851
3173,7.41687984
3174,7.339908952
3175,7.21990719
3176,7.268833192
3177,7.268700087
3178,7.320489922
3179,6.99662203
318,7.033774521
3180,6.99662203
3181,7.165059143
3182,6.447114595
3183,6.601676162
3184,6.375534386
3185,6.518756734
3186,6.729445899
3187,6.546573105
3188,7.714848002
3189,7.93867779
319,7.190206881
3190,7.643978314
3191,7.69985236
3192,7.968371953
3193,7.584479683
3194,7.646067353
320,7.589402651
3200,6.968325016
3201,6.690078534
3203,6.380165153
321,6.420322383
3211,5.948546752
3212,5.715668755
3213,7.01389433
3217,5.766450849
322,6.218583894
3222,8.130076754
3225,6.698179483
3226,6.742959183
3227,6.767670072
3228,6.508850084
3229,6.551095145
323,6.82561119
3230,6.566219837
3231,6.444104294
3232,7.618720067
3233,7.251136106
3234,7.167475486
3235,6.410089501
3236,6.5539133
3237,6.340173041
3238,6.811908306
3239,7.070551731
3240,7.529075833
3241,7.52213625
3244,6.905276339
325,7.751941351
3251,5.646130445
326,5.921131953
327,7.614678166
3271,6.199528085
3272,6.431059002
328,7.575963104
329,7.784634223
3292,7.769794455
3293,7.815340983
3294,7.930350366
3295,7.930350366
3296,8.249251471
330,7.779582554
3301,6.447592242
3305,7.214136168
331,7.535027892
3316,6.891240498
3317,7.95147236
3318,7.929193381
332,6.626009137
333,6.611912016
334,6.731403047
3354,7.267959405
336,6.522940123
3362,6.423951086
3363,6.36872706
3364,6.353407274
3365,6.929273651
3366,6.69230319
3367,7.459698682
3368,6.905769407
3369,7.742722309
3370,6.691042503
3371,6.951150827
3372,6.464709637
3373,6.626687686
3374,6.619281094
3375,6.60407233
3376,7.258363139
3377,7.140255399
3378,7.31160795
3379,8.185548733
3380,8.129130669
3385,7.208476095
3387,6.289943948
3388,8.407950462
3395,7.100112339
3396,7.097614806
3397,7.899670893
3398,7.353653214
3399,7.991024075
3400,7.472644661
3402,6.501306447
3403,6.715344399
3404,7.011937801
3405,6.798746461
3406,7.059420703
3407,6.347671081
3408,6.448162875
3409,6.310911257
3410,6.782026643
3411,6.406745694
3412,6.748670075
3414,6.806120871
3415,6.66645112
3416,7.12826369
3417,6.450725116
3418,6.359611742
3419,6.484883231
342,6.741277462
3420,6.513779906
3421,6.578032905
3422,6.672667894
3423,6.733959454
3424,6.594080413
3425,6.194696215
3426,5.436849716
3429,6.892503587
343,7.146319106
3430,6.50446046
3431,6.524133632
3432,6.615894841
3433,6.620248003
344,6.626571927
3444,5.81741698
3449,5.941876328
345,6.501011636
3450,7.38057736
3451,7.358035244
3452,7.367903734
3453,7.474223626
3454,6.809080255
3455,6.735971759
3456,6.82266683
3457,6.745596154
346,7.208721384
3460,8.252266478
3461,8.436288536
3463,7.102235294
3467,6.434048691
347,7.621253298
3475,7.067905204
3476,7.008538582
3477,5.758322529
3478,7.310101473
348,7.301550275
3481,5.735978577
3482,7.691059737
3484,7.245762015
3485,7.193614307
3489,6.909444238
349,6.947705327
3490,7.120314951
3491,7.006920081
3492,6.859735412
3493,7.033516773
3498,6.357805795
3499,6.634789085
35,6.413955159
350,6.754761629
3500,6.388311211
3502,8.057426432
3503,8.073495692
3504,6.800851536
3505,7.899403663
3506,8.201788874
3508,8.067711714
351,6.809302317
352,6.65714665
3523,7.274528834
3524,7.517932687
3525,7.452453397
353,6.696380041
3534,6.250877242
3535,7.535231096
3536,6.673163443
3537,6.124099127
3538,6.894655969
3539,6.868597237
354,7.668279043
3540,7.07410119
3541,7.025839155
355,8.573480806
3551,5.900883526
357,7.821183532
3572,5.897227595
358,7.855401692
359,7.619715648
3598,7.51554471
3599,7.390848362
36,8.117419607
360,7.805974893
3600,7.916197212
3601,7.453535548
3602,7.932584566
3603,7.443328773
3604,7.254147784
3605,8.145628154
3606,7.362733611
3607,7.551072263
3608,7.993321092
3609,7.950459401
361,7.693244675
3610,7.863341591
3611,7.35502937
3612,7.450550557
3613,7.918678903
3614,7.994067753
3615,7.907300492
3616,6.164642472
3617,6.559069574
3618,5.817916262
3619,6.185885809
362,7.671860981
3620,6.509901174
3621,5.881458102
3622,5.547929972
3623,5.709000485
3624,5.7339206
3628,6.114579902
363,7.787553588
3630,5.763899428
3632,6.336706397
3633,6.181219955
3634,5.92560189
3635,6.577034941
3636,6.204548594
3638,5.606723418
364,7.890296336
3645,5.565392101
365,7.841795411
3650,5.757700199
3651,7.271597062
3652,7.317186786
3653,8.144086496
3654,8.328871266
3655,8.08474777
3656,8.031270137
3657,6.150035946
3658,6.207038716
3659,6.243863489
366,7.64335268
3660,6.905793667
3661,6.358040962
3662,6.5092733
3663,6.357131187
3664,7.955460271
3665,6.890876123
367,8.075905563
3673,6.550027178
368,7.359816598
374,8.121204358
375,7.601488133
376,7.578586557
377,6.571289075
378,6.446063562
379,6.749876331
38,5.695360941
380,6.930859226
381,7.003019182
382,6.654267633
383,7.222006287
384,6.889932468
387,7.730422335
395,7.842215559
396,7.927168454
4,5.460541418
42,6.979922518
426,7.049337217
427,7.314169807
43,8.085477812
439,6.165735105
44,8.198982649
440,6.682483111
442,5.816048312
45,7.52694665
453,6.498351355
454,6.681778131
455,6.528431708
456,6.464668761
457,6.638237984
458,6.847169259
459,6.364873057
46,7.790624688
460,6.516934112
461,6.599472381
462,6.618205122
463,6.368185579
464,6.428815518
465,6.064640706
466,6.798898159
467,6.468499351
468,6.554030646
469,6.380060293
47,7.631787295
470,6.525489526
471,6.457266649
472,6.479359607
473,6.635588449
474,6.083653021
475,5.611150056
476,6.170671146
477,6.242708566
486,6.319026038
489,7.20117925
490,7.0847075
491,7.201574575
492,7.336794415
493,7.307725868
494,7.349711108
495,7.083832492
496,7.095534219
497,8.763013741
501,8.749199387
502,8.958875244
503,8.590005022
509,5.885590905
51,6.18765387
512,6.25728523
513,6.385106189
514,6.267864237
515,6.270883252
516,7.13005068
517,6.729273641
518,7.055400429
519,7.126029884
52,7.699172155
53,6.502544856
530,7.112012092
531,7.235130709
532,7.110102722
533,7.038153466
536,6.007971165
537,5.97595723
538,6.00729033
539,6.383816245
54,6.735066723
540,6.026288427
542,5.905284877
543,6.42192263
544,7.083374633
545,7.177670887
546,7.188232242
547,7.029696527
548,6.489280623
549,6.337934756
55,6.875894623
56,8.172026461
565,6.674690563
566,6.559687459
567,6.720848702
568,6.44547452
57,8.317731477
571,7.881051215
572,7.596715591
573,5.034093949
575,5.864202154
58,8.061077768
587,7.009537598
588,7.006236346
589,7.198467462
59,7.583915289
591,5.920704038
592,5.46018372
60,7.696417588
601,5.721876107
602,5.74240854
603,6.049040273
604,5.786304086
61,7.714040516
610,6.425382351
612,5.81511099
617,6.487895923
618,6.349375894
619,5.875874038
62,7.011690273
621,5.75935053
622,6.411081866
623,5.587395482
624,5.521234881
627,7.688345392
628,7.687116642
629,8.082782609
63,7.011679238
630,7.654951591
637,5.842929688
643,5.83819976
644,6.93839457
645,6.521653397
646,6.277561698
647,6.489957445
651,6.45299535
652,6.40485936
654,6.761137568
656,8.017099047
658,5.835890027
659,7.266581351
66,7.836926778
660,6.856644493
661,6.736385811
662,6.852597983
663,6.080677491
665,5.716606403
666,5.774326411
67,7.232023135
673,6.03904669
675,7.674029845
676,5.711317081
68,5.762303569
682,5.970279527
684,8.093217202
685,7.73392698
69,5.924614941
7,5.856013679
70,7.24869895
701,5.683351043
708,5.639597191
709,6.119989912
71,7.754521937
710,5.590604407
714,7.665842391
715,7.735097756
716,7.752471314
717,7.857211535
718,6.707597248
72,7.342881453
720,5.485196287
724,5.25670217
728,5.80809405
729,7.235265257
73,7.369745258
730,7.119344751
731,7.545226556
732,7.404671593
733,7.202788592
734,7.562381265
735,6.692300991
736,6.885873313
737,6.804508635
738,6.583719807
739,7.240217421
74,7.894785694
740,7.300196278
741,7.28953857
742,7.154599788
743,7.074237894
744,6.979102369
745,7.233450734
746,7.257655754
747,7.626195611
748,7.311787764
749,7.0438477
75,7.585073536
750,7.021196443
751,8.016095367
752,7.153463794
753,7.306153965
754,6.968416419
755,6.694156239
756,7.267629675
757,7.350366465
758,6.998956048
759,6.878689333
76,8.363228237
760,6.836527464
761,7.236492068
762,6.895023086
763,7.205473788
764,7.695979784
765,7.688516191
766,7.976206819
767,6.759534758
768,6.709097782
769,7.292288101
77,6.45450543
770,7.401222424
771,7.527846783
772,6.985592384
773,8.16140085
774,8.872297154
775,7.193426206
777,5.968684606
778,6.013555995
779,7.29448568
78,6.505993959
780,7.057856949
781,6.841835784
782,6.791540798
783,6.909434103
784,7.603534881
785,7.221895771
786,7.236030635
787,7.236030635
788,7.019134645
789,6.965536463
79,6.457489818
790,6.557058647
791,6.409592076
792,7.860010024
793,8.289271744
794,7.923098025
796,8.643689881
797,8.246553403
798,8.23209067
799,7.631685915
80,6.53737356
800,7.775410444
801,7.53806514
802,7.913461329
803,7.626010501
804,6.952691614
807,7.238242545
808,7.128659421
809,8.024764836
81,7.045673033
810,8.303148612
816,6.215821313
82,7.161330217
824,6.189961873
83,6.688723896
831,5.972958476
84,6.978079288
85,7.187606036
851,7.429928592
852,7.29282028
853,7.111673741
854,6.7847633
855,6.213837258
856,6.195773972
857,6.527888143
858,6.491750186
872,6.97540055
875,7.033417589
877,8.14993847
882,6.151435811
883,6.055326086
898,7.215523718
899,7.568739932
909,6.547323133
910,6.787580767
911,6.720038852
912,5.702703298
913,5.704015219
914,5.707044129
916,5.860374831
917,6.386664536
918,7.056349716
919,6.538070733
925,7.852821088
926,7.861709713
927,7.736245037
928,7.860484769
929,8.178193145
930,7.644152518
931,7.846043017
932,7.804262105
933,7.735190619
934,7.921247793
94,7.346738363
948,6.048279515
95,7.223355008
952,6.99450714
953,6.916186878
956,7.237777724
957,7.162217572
96,7.298740477
97,7.223953965
98,7.248008245
99,6.582353077
992,6.842393919
993,6.927190462
997,6.993382838
998,6.889331396
999,7.086473304
