Index,Property Prices,Longitude,Latitude,Size,Floor,Highest floor,Units,Parking,Heating,Year,Delentropy,Delentropy_d,Dist. Green,Dist. Water,Dist. Subway,Bus Stop,Dist. CBD,Top Univ.,High School,Sex Ratio,Population,Pop. Density,Higher Degree,Young Population,Median Age,Old Population,Spring,Fall,Winter
251,10.63825641,126.822951,35.198279,103.71,1,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.75790288,126.822951,35.198279,103.71,10,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.75790288,126.822951,35.198279,103.71,10,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.74720759,126.822951,35.198279,103.71,10,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.74720759,126.822951,35.198279,103.71,10,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.70772878,126.822951,35.198279,103.71,3,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.70772878,126.822951,35.198279,103.71,3,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.69873996,126.822951,35.198279,103.71,8,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.69873996,126.822951,35.198279,103.71,8,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.75790288,126.822951,35.198279,103.71,3,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.75790288,126.822951,35.198279,103.71,3,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.76848499,126.822951,35.198279,103.71,13,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.76848499,126.822951,35.198279,103.71,13,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.77478092,126.822951,35.198279,103.71,9,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
251,10.77478092,126.822951,35.198279,103.71,9,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
249,10.80972795,126.822951,35.198279,103.71,7,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
251,10.80972795,126.822951,35.198279,103.71,7,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
249,10.81376021,126.822951,35.198279,103.71,16,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
251,10.81376021,126.822951,35.198279,103.71,16,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
249,10.91144547,126.822951,35.198279,103.71,9,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
251,10.91144547,126.822951,35.198279,103.71,9,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
249,10.97678203,126.822951,35.198279,103.71,15,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
251,10.97678203,126.822951,35.198279,103.71,15,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
249,10.94199592,126.822951,35.198279,103.71,2,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
251,10.94199592,126.822951,35.198279,103.71,2,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
249,11.04292184,126.822951,35.198279,103.71,8,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
251,11.04292184,126.822951,35.198279,103.71,8,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
249,11.07751648,126.822951,35.198279,103.71,18,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
251,11.07751648,126.822951,35.198279,103.71,18,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
249,10.98529272,126.822951,35.198279,103.71,14,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,1
251,10.98529272,126.822951,35.198279,103.71,14,25,753,1.67,0,2008,7.219790211,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,1
255,11.27720313,126.822951,35.198279,168.26,19,25,753,1.67,0,2008,8.436466697,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,1
255,11.33857208,126.822951,35.198279,168.26,20,25,753,1.67,0,2008,8.436466697,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
252,10.88181368,126.822951,35.198279,123.38,8,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
252,10.858999,126.822951,35.198279,123.38,3,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
252,10.98189713,126.822951,35.198279,123.38,19,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
252,10.99876094,126.822951,35.198279,123.38,15,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
252,11.00209984,126.822951,35.198279,123.38,22,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
252,11.00209984,126.822951,35.198279,123.38,19,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
252,10.9241383,126.822951,35.198279,123.38,2,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
252,10.92773543,126.822951,35.198279,123.38,2,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
252,10.99373159,126.822951,35.198279,123.38,10,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
252,11.08674732,126.822951,35.198279,123.38,20,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
252,11.1124479,126.822951,35.198279,123.38,7,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
252,11.22257316,126.822951,35.198279,123.38,21,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
252,11.1844214,126.822951,35.198279,123.38,7,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
252,11.15625052,126.822951,35.198279,123.38,3,25,753,1.67,0,2008,7.294087581,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,1
253,10.93310697,126.822951,35.198279,128.79,6,25,753,1.67,0,2008,7.447329262,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,1,0,0
253,11.1124479,126.822951,35.198279,128.79,9,25,753,1.67,0,2008,7.447329262,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
253,11.19821472,126.822951,35.198279,128.79,4,25,753,1.67,0,2008,7.447329262,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
254,11.21182037,126.822951,35.198279,152.24,6,25,753,1.67,0,2008,7.658305862,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,0,0
254,11.4019939,126.822951,35.198279,152.24,12,25,753,1.67,0,2008,7.658305862,,5.377093755,5.372476289,8.944549474,7,4767.446847,13,10,97.33924063,79729,17257.35931,33.7551413,24.3738163,34.1,4.402413175,0,1,0
86,8.612503371,126.805121,35.173353,32.28,11,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,0,1
86,8.612503371,126.805121,35.173353,32.28,9,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,0,1
86,8.496990484,126.805121,35.173353,32.28,1,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,102.7151684,23294,1511.615834,30.5858877,22.55087147,32.7,5.821241521,0,0,1
86,8.507142856,126.805121,35.173353,32.28,1,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,102.7151684,23294,1511.615834,30.5858877,22.55087147,32.7,5.821241521,1,0,0
86,8.639410824,126.805121,35.173353,32.28,9,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,1,0,0
86,8.517193191,126.805121,35.173353,32.28,4,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,1,0,0
86,8.565983356,126.805121,35.173353,32.28,12,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,1,0,0
86,8.517193191,126.805121,35.173353,32.28,1,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,0,0
86,8.691146499,126.805121,35.173353,32.28,11,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,0,0
86,8.507142856,126.805121,35.173353,32.28,1,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,1,0
86,8.809862805,126.805121,35.173353,32.28,7,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,1,0
86,8.72907355,126.805121,35.173353,32.28,10,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,1,0
86,8.422882512,126.805121,35.173353,32.28,14,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,1,0
86,8.422882512,126.805121,35.173353,32.28,14,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,1,0
86,8.779557456,126.805121,35.173353,32.28,2,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,1,0
86,8.665613197,126.805121,35.173353,32.28,7,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,0,1
86,8.594154233,126.805121,35.173353,32.28,14,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,0,0,1
87,9.239899174,126.805121,35.173353,60,2,15,300,0.67,0,1988,6.60516328,3.35365395,5.227081029,5.765135357,8.331035621,11,4822.921878,5,10,104.458524,17426,15558.92857,28.60606061,14.78250889,36.8,8.69964421,1,0,0
3627,9.345745009,126.879558,35.14476,54.04,9,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,1
3627,9.210340372,126.879558,35.14476,54.04,13,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,100.6857566,21656,26735.80247,18.91952102,17.08995198,42.3,10.88381973,0,0,1
3627,9.287301413,126.879558,35.14476,54.04,10,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3627,9.388486557,126.879558,35.14476,54.04,11,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3627,9.37585481,126.879558,35.14476,54.04,13,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3627,9.37160852,126.879558,35.14476,54.04,4,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3627,9.358760377,126.879558,35.14476,54.04,12,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3627,9.472704636,126.879558,35.14476,54.04,6,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3627,9.409191231,126.879558,35.14476,54.04,7,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3627,9.45720045,126.879558,35.14476,54.04,3,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3627,9.417354541,126.879558,35.14476,54.04,8,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3627,9.429475902,126.879558,35.14476,54.04,10,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3627,9.425451752,126.879558,35.14476,54.04,7,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3627,9.449357272,126.879558,35.14476,54.04,6,13,410,0.49,0,1989,7.040090638,1.948260211,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.323669057,126.879558,35.14476,59.93,13,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,100.6857566,21656,26735.80247,18.91952102,17.08995198,42.3,10.88381973,0,0,1
3628,9.287301413,126.879558,35.14476,59.93,13,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.472704636,126.879558,35.14476,59.93,6,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.400960732,126.879558,35.14476,59.93,7,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.417354541,126.879558,35.14476,59.93,5,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.491752831,126.879558,35.14476,59.93,7,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.441452093,126.879558,35.14476,59.93,5,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.305650552,126.879558,35.14476,59.93,1,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,1,0,0
3628,9.46498259,126.879558,35.14476,59.93,13,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3628,9.510444964,126.879558,35.14476,59.93,1,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3628,9.539644119,126.879558,35.14476,59.93,11,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,0
3628,9.514141826,126.879558,35.14476,59.93,11,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.532423871,126.879558,35.14476,59.93,12,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.332558005,126.879558,35.14476,59.93,12,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.539644119,126.879558,35.14476,59.93,3,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.517825072,126.879558,35.14476,59.93,13,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.680344001,126.879558,35.14476,59.93,11,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.539644119,126.879558,35.14476,59.93,12,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,1,0
3628,9.588776808,126.879558,35.14476,59.93,5,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,1
3628,9.546812609,126.879558,35.14476,59.93,7,13,410,0.49,0,1989,6.114579902,,5.642874125,7.518730447,6.980043161,8,3198.118275,41,32,95.39968933,16353,16032.35294,40.32470686,11.86326668,42,14.43160276,0,0,1
2679,9.60238246,126.902412,35.182692,84.81,9,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,0,0,1
2679,9.595602773,126.902412,35.182692,84.81,20,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,1,0,0
2679,9.581903928,126.902412,35.182692,84.81,7,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,0,0,0
2679,9.60238246,126.902412,35.182692,84.81,3,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,0,1,0
2678,9.305650552,126.902412,35.182692,59.94,1,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,1,0,0
2678,9.230142999,126.902412,35.182692,59.94,10,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,1,0,0
2678,9.210340372,126.902412,35.182692,59.94,1,20,140,0.86,0,1994,7.119415044,3.148032401,4.078960324,7.219377382,8.271806365,16,5571.134034,37,21,98.6886417,38939,12400.95541,54.29103934,11.81334908,33.3,11.78509977,0,0,1
2929,9.480367509,126.896214,35.162806,81.54,7,14,261,1,0,1983,7.182662002,2.622682119,5.753568688,5.613628141,7.221105359,14,4480.533399,42,27,98.31373419,8938,7093.650794,32.52279635,11.65808906,42.9,19.35556053,1,0,0
2929,9.259130536,126.896214,35.162806,81.54,10,14,261,1,0,1983,7.182662002,2.622682119,5.753568688,5.613628141,7.221105359,14,4480.533399,42,27,98.31373419,8938,7093.650794,32.52279635,11.65808906,42.9,19.35556053,0,0,0
2929,9.367344121,126.896214,35.162806,81.54,2,14,261,1,0,1983,7.182662002,2.622682119,5.753568688,5.613628141,7.221105359,14,4480.533399,42,27,98.31373419,8938,7093.650794,32.52279635,11.65808906,42.9,19.35556053,0,1,0
2929,9.433483923,126.896214,35.162806,81.54,13,14,261,1,0,1983,7.182662002,2.622682119,5.753568688,5.613628141,7.221105359,14,4480.533399,42,27,98.31373419,8938,7093.650794,32.52279635,11.65808906,42.9,19.35556053,0,1,0
2929,9.392661929,126.896214,35.162806,81.54,3,14,261,1,0,1983,7.182662002,2.622682119,5.753568688,5.613628141,7.221105359,14,4480.533399,42,27,98.31373419,8938,7093.650794,32.52279635,11.65808906,42.9,19.35556053,0,1,0
